id,latitude,longitude,area,ele,access,abandoned,surface,width,name,ref:linz:topo50_id,length,source,ref
35600323,44.9967672,-92.8562811,,,,,asphalt,,,,,Yahoo aerial photos,
35600324,44.9984019,-92.8540407,,,,,asphalt,23,,,7761,Yahoo aerial photos,4/22
35600325,44.933939,-93.0609791,,,,,,45.72,14/32,,1978,Yahoo aerial photos,14/32
35600326,44.9356815,-93.0586975,,,,,,45.72,13/31,,1220,Yahoo aerial photos,13/31
35600327,44.9348077,-93.0612492,,,,,,30.48,9/27,,1110,Yahoo aerial photos,9/27
35600400,28.0090594,-82.349583,,,,,asphalt,,18/36,,993,,
35600401,28.017187,-82.3424917,,,,,asphalt,,5/23,,"1,524",,
35601852,35.8192657,-83.9872672,,,,,paved,,,,,,5L/23R
35601853,35.8084573,-83.9937917,,,,,asphalt,,,,2743,,5R/23L
35601854,35.9638263,-83.8736739,,,,,asphalt,23,8/26,,1066,Yahoo aerial photos;airnav.com,
35602224,43.5471605,-83.8948817,,,,,paved,,18/36,,,,
35602225,43.546531,-83.8962355,,,,,paved,,5/23,,,,
35602226,43.4578267,-83.4474689,,,,,paved,23,,,1311,Yahoo aerial photos,06/24
35602227,42.910299,-82.529709,,,,,asphalt,30,,,1556,Yahoo aerial photos;FAA,04/22
35602228,42.9118316,-82.5278139,,,,,asphalt,23,,,1219,Yahoo aerial photos;FAA,10/28
35602265,37.5076907,-77.3270069,,,,,paved,,,,,,02/20
35602267,37.5062147,-77.315225,,,,,paved,,,,,,16/34
35602416,39.830506,-75.7697567,,,,,paved,,6/24,,,Yahoo aerial photos,6-24
35602619,40.3891795,-75.290458,,,,,paved,,8/26,,,Yahoo aerial photos,08-26
35607185,51.348048,-0.558744,,,,,,,,,,,
35608308,15.4762496,44.2197712,,,,,,,,,,,
35668265,48.7571655,3.2781914,,,,,grass,50,,,900,,04/22
35679339,11.8948301,-15.6536697,,,,,paved,45,,,3200,https://ourairports.com/airports/GGOV/runways.html,03/21
35679340,13.3378545,-16.6522393,,29,,,asphalt,45,14/32,,3600,"Yahoo aerial photos, Bing",
35683664,56.7019775,60.7873213,,,,,,,,,,,08/26
35690060,36.2466634,58.9059846,,,,,asphalt,13,,,1240,,06/24
35694168,53.5741829,-6.7376102,,,,,grass,12,,,,,10/28
35695251,-17.7687833,-48.7617912,,,,,,,,,,,
35823091,54.6372726,9.3494152,,,no,,concrete,30 m,,,2440,Bing Sat,
35826614,6.1645252,-75.4231073,,,,,asphalt,45,,,3440,Aerocivil,01/19
35835223,-29.4526664,147.9766765,,,,,asphalt,,10/28,,,lpi_imagery,
35835224,-29.4529118,147.9833979,,,,,unpaved,,04/22,,,lpi_imagery,
35836512,50.2787374,-5.1427875,,,,,grass,,14/32,,530,,14/32
35836513,50.3290661,-5.1800519,,,,,paved,,09/27,,,,
35836514,50.3309591,-5.1744834,,,,,unpaved,,,,,,
35836515,50.3306299,-5.1793295,,,,,paved,,05/23,,,,
35836606,51.2101432,-1.5991563,,,,,grass,30,12/30,,755,,
35836607,51.2112191,-1.5969037,,,,,paved,22,07/25,,755,,
35836608,51.1977871,-1.2298075,,,,,grass,25,,,900,,03/21
35836609,51.1930645,-1.23799,,,,,grass,25,,,890,,08/26
35837275,51.498339,-0.7739139,,,,,grass,30,,,931,,11/29
35837276,51.4998942,-0.7719191,,,,,grass,45,,,1029,,03/21
35837277,51.5006576,-0.774875,,,,,grass,45,,,1117,,07L/25R
35837480,53.3170434,-1.1955614,,,,,grass,,18/36,,,,
35837481,53.3168093,-1.1964811,,,,,grass,,06/24,,,,
35837553,54.0488467,-1.2527239,,,,,paved,,10/28,,,Bing,
35837554,54.0493944,-1.2530907,,,,,paved,,04 / 22,,,Bing,
35853946,48.546235,44.37766,,,,,paved,,,,,,
35853948,48.5557362,44.3633528,,,,,asphalt,40,,,1400,,12/30
35857446,-28.5931607,-65.7511948,,,,,asphalt,,,,2800,,01/19
35860907,49.9669238,8.1488523,,232,,,grass,40,07/25 Gras,,1000,,07/25
35873830,43.1113023,-121.0937335,,,,,grass,17,,,914,,3/21
35875349,-3.741392,-73.2614839,,,,,asphalt,,,,1460,,13/31
35876943,48.2634329,12.4131676,,,,,grass,,,,,,09/27
35879580,49.4874275,17.052464,,,,,grass,30,,,880,,13/31
35883090,47.6135012,-119.2489168,,,,,gravel,5,,,792,,7/25
35883457,58.9580474,-2.8994397,,,,,asphalt,45,,,1428,,09/27
35883458,59.2509168,-2.5763996,,,,,grass,30,,,,,11/29
35883463,59.2504043,-2.5752929,,,,,grass,30,,,,,17/35
35883464,59.2501709,-2.575,,,,,gravel,18,,,,,03/21
35883511,59.8807696,-1.3062307,,,,,asphalt,45,,,,,09/27
35883512,59.8722644,-1.2863289,,,,,grooved_asphalt,46,,,,Bing,
35883615,59.8971042,17.5868915,,,,,asphalt,,08/26,,,landsat,
35883616,59.9002907,17.5925906,,,,,asphalt,,03/21,,,landsat,
35884392,-17.8314589,25.1665948,,,,,asphalt,30,,,3000,landsat,08/26
35884476,39.8097776,30.5185007,,,,,paved,,27/09,,,landsat,09L/27R
35893392,51.8531785,34.0551698,,,,,,,16/34,,,landsat,
35893393,51.2430493,33.1481084,,,,,concrete,45,,,2003,landsat,01/19
35893508,68.0216818,35.002424,,,,,,,,,,landsat,
35893509,67.5161722,34.3093442,,,,,,,,,,landsat,
35893745,41.5931262,-71.4090511,,,,,asphalt,23,,,1220,,5/23
35893746,41.5987442,-71.4132745,,,,,asphalt,45,,,2287,,16/34
35893977,55.4107474,64.9421068,,146,,,ground,48,,,650,landsat,06/24
35894080,8.3019007,80.4288074,,,,,asphalt,,5/23,,,landsat,05/23
35894081,9.8344849,78.091217,,,,,asphalt,,,,2285,,09/27
35894128,6.5178715,101.742541,,,,,asphalt,,,,,landsat,02/20
35894135,18.9641613,12.8643832,,,,,paved,,,,,,
35894184,9.9581843,105.1326451,,,,,asphalt,,,,1500,mapbox,08/26
35894185,10.0837105,105.7095425,,3,,,asphalt,45,,,3000,landsat,06/24
35894271,46.2511675,102.8010276,,,,,gravel,,14/32,,,,14/32
35894272,47.2468396,102.8262681,,,,,gravel,,,,,landsat,1/19
35894292,39.126012,117.3451673,,,,,asphalt,60,,,3600,,16R/34L
35894293,48.1355094,114.6466381,,,,,concrete,,,,,,12/30
35894308,7.1647892,124.2103113,,,,,paved,,10/28,,,,10/28
35894309,6.9224165,122.0596072,,,,,asphalt,45,09/27,,2610,,RWY09/27
35894357,26.2245041,120.002911,,,,,,30,,,1150,CAA,03/21
35894457,61.8356011,160.5491204,,,,,,,,,,,06L/24R
35894458,68.7413131,161.3398174,,4,,,gravel,75,,,1670,Yahoo aerial photos,12/30
35894459,59.0821196,159.8911111,,,,,concrete:plates,,,,1440,bing,11/29
35894468,-15.5045867,167.2198308,,56,,,paved,30,Santo Pekoa International Airport,,1988,,12-30
35894534,39.9435869,-91.1913766,,,,,paved,46,,,2163,"FAA Airport Diagram 15232, UIN, 2015-08-20 to 2015-09-17",04/22
35894535,39.9405703,-91.1937689,,,,,paved,46,,,1645,"FAA Airport Diagram 15232, UIN, 2015-08-20 to 2015-09-17",13/31
35894536,39.9447421,-91.1992397,,,,,paved,46,,,1646,"FAA Airport Diagram 15232, UIN, 2015-08-20 to 2015-09-17",18/36
35894599,43.903977,-92.5007039,,1315,,,paved,45.72,,,2225.3,,2/20
35894600,43.9117768,-92.4993058,,1304,,,paved,45.72,,,2753.6,,13/31
35894601,44.2249999,-93.9192439,,310.59,,,concrete,30.48,,,2011.68,,15/33
35894602,44.2190639,-93.9194002,,306.9,,,paved,22.86,,,1219.2,,4/22
35894603,43.8812485,-91.2587273,,,,,,45.72,,,2664.6,Yahoo aerial photos,18/36
35894604,43.8759108,-91.2537856,,,,,,45.72,,,1584.66,Yahoo aerial photos,4/22
35894605,43.8792365,-91.2560748,,,,,,45.72,,,1844.04,Yahoo aerial photos,13/31
35901700,45.590131,-73.2379513,,14.3,,,asphalt,15,,,787,,15/33
35909155,29.7274863,-85.0287369,,,,,concrete,45.7,,,1653.5,FAA,14/32
35909157,29.7257969,-85.0305114,,,,,concrete,45.7,,,1606.6,FAA,06/24
35909158,29.9892769,-84.3957942,,,,,grass,21,,,789,,18/36
35909305,39.8890105,-85.163347,,,,,grass,,2/20,,,,
35909730,41.0655507,-86.1817205,,,,,asphalt,23,,,1524,Yahoo aerial photos,11/29
35909731,40.7069423,-84.0282492,,,,,asphalt,,,,,Yahoo aerial photos,10L/28R
35911864,53.070474,-7.8974265,,,,,grass,18,,,570,Bing,18/36
35923573,10.3753783,107.0961777,,,,,,,,,,Yahoo,18/36
35941774,-34.6049277,135.8786763,,,,,unpaved,,15/33,,,Yahoo,
35941776,-34.6042557,135.880843,,,,,unpaved,,05/23,,,Yahoo,
35955925,41.7141089,-112.4466281,,,,,asphalt,23,,,1372,,16/34
35956102,43.4046765,-98.8304447,,,,,concrete,18,,,945,Yahoo,14/32
35958210,34.9892899,-3.0278577,,,,,asphalt,,08/26,,,Yahoo aerial photos,08/26
35958211,31.9481879,-4.400657,,,,,asphalt,,13/31,,,,13/31
35959118,52.8728524,-2.5333651,,,,,paved,,10/28,,,,
35959119,52.8736142,-2.5314865,,,,,paved,,05/23,,,,
35959846,54.2925297,-1.5354257,,,,,paved,,16/34,,,landsat,
35959849,54.2987306,-1.5376565,,,,,,,,,,landsat,
35968329,58.4587209,-3.0927531,,,,,paved,,13/31,,,,13/31
35968653,55.1782151,166.0483162,,52,,,gravel,40,,,900,,04/22
35971361,-31.6971124,148.6369415,,,,,unpaved,,08/26,,,landsat,
35972136,-30.0368923,145.9564072,,,,,unpaved,,00/18,,,lpi_imagery,
35972304,26.3784899,-80.1076963,,,,,paved,46,5/23,,1913,Yahoo aerial photos,5/23
35972305,26.2452929,-80.1113452,,,,,paved,30,,,1067,,10/28
35972306,26.2488628,-80.1106358,,,,,paved,46,,,1499,,15/33
35972307,26.2473021,-80.1116885,,,,,paved,46,,,1220,,6/24
35972411,31.8890378,-81.5584721,,,,,asphalt,30,,,1524,,15L/33R
35972412,31.8873203,-81.566831,,,,,paved,30,,,1981,,6L/24R
35972415,32.010015,-81.145979,,,,,asphalt,60,,,3467,,10/28
35972504,32.640169,-83.5919239,,,,,paved,91,,,3658,,15/33
35972505,32.6919591,-83.6528629,,,,,paved,,5/23,,,Yahoo aerial photos,
35972506,32.6939151,-83.6444896,,,,,paved,,14/32,,,Yahoo aerial photos,
35972669,33.9411635,-81.1240796,,,,,asphalt,46,,,2622,Yahoo aerial photos,11/29
35972670,33.9361573,-81.1149142,,,,,asphalt,46,,,2439,Yahoo aerial photos,5/23
35972672,34.1843464,-79.7245709,,,,,asphalt,46,,,1829,Yahoo aerial photos,1/19
35972673,34.1863539,-79.7232989,,,,,asphalt,46,,,1982,Yahoo aerial photos,9/27
35972763,25.2848639,-76.3311191,,,,,asphalt,46,,,2449,landsat,15/33
35972764,25.4171459,-77.8808672,,,,,asphalt,,,,1,,11/29
35972765,25.4756353,-76.6813663,,4,,,asphalt,30,,,1835,Yahoo aerial photos,07/25
35972810,46.9689711,-122.9045938,,,,,asphalt,46,,,1676,Yahoo aerial photos,17/35
35972811,46.9699684,-122.8998595,,,,,asphalt,46,,,1267,Yahoo aerial photos,8/26
35973100,52.6665102,-8.6818409,,,,,paved,,,,,landsat,10/28
35973341,35.2161369,26.1012358,,,,,asphalt,45,,,,,05/23
35973499,29.6105609,34.7747743,,,,,,,,,,landsat,14/32
35974716,7.3368006,81.623925,,,,,paved,46,7/25,,1097,landsat,7/25
35976036,67.4627679,33.5855255,,,,,concrete,,,,,,11/29
35981849,-34.3286214,115.156997,,,,,,,,,,,17/35
36006905,-26.0317442,27.8808194,,,,,grass,,09/27,,,,
36052112,-25.7521835,146.5897668,,,,,unpaved,,02/20,,,landsat,
36052114,-25.7489366,146.5873589,,,,,unpaved,,08/26,,,landsat,
36052120,-25.7541637,146.5862127,,,,,asphalt,,14/32,,,landsat,
36054482,3.1306072,101.5493927,,26.59,,,asphalt,45,15/33,,3782,,15/33
36054643,10.8330269,122.4933477,,,,,asphalt,45,Runway 02/20,,2500,,RWY02/20
36058286,60.3847442,166.0253405,,,,,,,,,,landsat,
36071854,61.3244526,63.6043635,,,,,concrete,44,,,2500,,12/30
36136420,38.1817416,-84.9067572,,,,,paved,,,,,landsat,7/25
36149026,41.6083487,-88.0940858,,,,,asphalt,,9/27,,1736,Yahoo aerial photos,
36149028,41.6076104,-88.0981767,,,,,concrete,,2/20,,1981,Yahoo aerial photos,
36149030,41.230041,-87.5076859,,,,,unpaved,30,,,927,Yahoo aerial photos,18/36
36149031,41.9213029,-84.5867675,,,,,paved,30,10/28,,1524,Yahoo aerial photos,
36158347,35.6357281,-77.3838918,,,,,asphalt,46,,,1523,Yahoo aerial photos,08/26
36158348,35.6348927,-77.3893178,,,,yes,asphalt,,,,,Yahoo aerial photos,15/33
36158349,35.6356304,-77.3842204,,,,,asphalt,46,,,2187,,02/20
36158350,35.5620473,-75.9556341,,,,,asphalt,30,,,1433,Yahoo aerial photos,11/29
36158353,35.8621561,-77.1781859,,,,,asphalt,23,,,1524,Yahoo aerial photos,3/21
36169797,-26.5442212,148.7756035,,,,,,,18/36,,,landsat,
36169798,-26.5448118,148.7704223,,,,,unpaved,,09/27,,,landsat,
36185643,-25.8507634,148.54953,,,,,asphalt,,13/31,,,landsat,
36191447,39.9729488,-77.6432908,,,,,paved,,6/24,,,landsat,
36191448,39.9789513,-75.8654524,,,,,paved,,11/29,,,bing,11/29
36192085,66.0580909,-23.1352496,,,,,paved,42,08/26,,1400,,08/26
36192149,7.9450858,-11.7607531,,,,,,,,,,landsat,
36192625,-25.4556506,152.9968826,,,,,,,,,,Yahoo,
36242776,53.0931651,-0.1660948,,,,,asphalt,57,07/25,,2744,Bing,07/25
36250320,40.3633817,-111.9017204,,,,,,15,,,,,
36253256,53.5831732,10.6970288,,41,,,grass,,,,,,27/09
36298767,31.3374383,48.7619388,,,,,asphalt,,,,,,12/30
36300983,-18.3026568,143.5308918,,,,,,,06/24 (Georgetown),,,landsat,
36303073,-18.2187268,142.2542972,,,,,,,,,,,09/27
36306857,-2.897412,104.697805,,,,,asphalt,,,,,landsat,11/29
36307377,-7.5160679,110.757153,,,,,paved,,,,,,08/26
36308062,-45.211343,169.3716185,,,,,paved,30,,,1200,Yahoo aerial photos,14/24
36308064,-45.2117392,169.3700676,,,,,grass,,01/19,,,Yahoo aerial photos,
36310146,33.0678517,-96.0653301,,,,,paved,,,,,Yahoo aerial photos,17/35
36322267,-24.4599957,148.6269232,,,,,asphalt,15,,,1148,,14/32
36325306,-24.1302066,148.0860726,,,,,asphalt,,12/30,,,landsat,
36325307,-24.1276152,148.0870122,,,,,asphalt,,01/19,,,landsat,
36326540,-17.6871464,141.0718601,,,,,,,Normanton Aerodrome,,,,14/32
36326616,-17.4513266,140.8339869,,,,,asphalt,,03/21,,,landsat,03/21
36326750,41.2586774,-95.7601035,,,,,concrete,18,,,1113,bing,14/32
36326751,40.3533249,-94.9166642,,,,,paved,,,,,Bing,14/32
36327060,36.9530536,-121.4629135,,,,,grass,,,,,Yahoo aerial photos;local knowledge,
36327172,39.1790767,-121.9933457,,,,,paved,,13/31,,,Yahoo aerial photos,
36327356,39.9439293,-120.9454034,,,,,paved,,6/24,,,Yahoo aerial photos,
36327463,-27.1595123,149.0765113,,,,,asphalt,,08/26,,,landsat,
36342988,41.6848404,-81.3916312,,,,,asphalt,30.48,,,,,23/5
36365285,52.6355445,1.7253019,,,,,grass,,,,,,18/36
36365401,52.6346227,1.7228835,,,,,grass,,,,,,09/27
36408128,53.0104073,-1.0572876,,,,,grass,,Jericho Farm,,,survey,08/26
36439450,40.3763411,-120.5718939,,,,,paved,,11/29,,,Yahoo aerial photos,
36441726,41.0173547,-121.4349787,,,,,paved,,2/20,,,Yahoo aerial photos,
36477539,-22.3629661,143.079201,,,,,unpaved,18,05/23,,890,,
36714263,52.9864785,8.5726371,,,,,grass,,,,,,04/22
36723554,38.136339,23.9539931,,,,,,70,,,,Bing,03/21
36729609,52.6787458,1.2874937,,,,,,,,,,,C
36729610,52.6759221,1.2826753,,,,,,45.79,,,1842,,09/27
36733692,41.0415009,-123.6677139,,,,,paved,,14/32,,,Yahoo aerial photos,
36734023,41.8872664,-121.9755914,,,,,paved,,16/34,,,Yahoo aerial photos,
36734024,41.8906507,-121.3606322,,,,,asphalt,,,,,Yahoo aerial photos,
36743446,47.6560024,-120.0559945,,,,,asphalt,15,,,908,,7/25
36768328,66.8139627,-150.6437381,,,,,,,,,,,18/36
36768595,67.2510253,-150.2056692,,,,,gravel,,,,,,01/19
36773438,64.9290592,-147.8794642,,,,,unpaved,,,,,,
36783828,42.7178572,-120.5626851,,,,,paved,,13/31,,,Yahoo aerial photos,
36785036,43.2362536,-120.6646972,,,,,paved,,7/25,,,Yahoo aerial photos,
36785039,43.2154115,-123.4043696,,,,,,,George Felt Airfield (Grass) 5S1,,,AirNav ,10/28
36785393,43.7525801,-122.504553,,,,,paved,16.8,9/27,,,,
36786428,44.1815498,-122.0857486,,,,,,,,,,Yahoo aerial photos,
36789179,45.0793566,-122.9248565,,,,,,,,,,,
36790301,45.1993654,-123.9618944,,,,,paved,,,,,Yahoo aerial photos,14;32
36790302,45.2163265,-122.5900865,,,,,paved,,,,,Yahoo aerial photos,14/32
36805416,64.6656706,-147.101489,,,,,concrete,46,,,4429,,14/32
36806535,29.3591876,-99.1719766,,,,,concrete,,,,,,17L/35R
36806544,29.3640487,-99.168296,,,,,,,,,,,
36806547,29.358755,-99.1832881,,,,,asphalt,,,,,,17R/35L
36808248,31.3912323,118.4115546,,,,,concrete,60,,,3000,,08/26
36808317,45.6766484,-121.878912,,,,,,,,,,Yahoo aerial photos,6/24
36822288,45.2943876,-73.2758822,,,,,,,,,,,02-20
36822298,45.2953675,-73.2807412,,,,,,,,,,,06-24
36822319,45.2925075,-73.2804755,,,,,asphalt,,,,,,11-29
36823525,35.454598,139.4500994,,,,,concrete,45,,,2438,,01/19
36836493,28.0383991,-115.1891221,,,,,asphalt,,Aeropuerto Cedros,,,bing,15/33
36836688,33.3545097,-117.250344,,,,,paved,,,,,Yahoo aerial photos,18; 36
36836689,33.6165692,-114.7169933,,,,,asphalt,,,,,Yahoo aerial photos,8/26
36836690,33.622076,-114.7167716,,,,,asphalt,,,,,Yahoo aerial photos,17/35
36836863,33.7334696,-117.0228308,,,,,paved,,5/23,,,Yahoo aerial photos,5/23
36836865,33.9522185,-117.4432957,,,,,paved,,,,,bing_imagery_0.06m_200706,9/27
36836866,33.9512476,-117.4485325,,,,,paved,,,,,bing_imagery_0.06m_200706,16/34
36858801,-29.3804548,-66.7957149,,,,,asphalt,,,,2860,,03/21
36871358,35.1416625,-119.4378617,,,,,asphalt,,7/25,,,Yahoo aerial photos,
36871433,35.3248945,-118.9960682,,,,,paved,,16/34,,,Yahoo aerial photos,
36871610,37.9576946,-119.105767,,2073,,,paved,,15/33,,,Yahoo aerial photos,
36871611,38.3797211,-118.0966852,,,,,dirt,,,,,Yahoo aerial photos,
36876574,43.1174233,141.3812815,,,,,asphalt,45,,,1500,,14/32
36879021,64.8219988,28.7082097,,,,,asphalt,15,EFSU,,800,,05/23
36897259,34.4290134,-103.0757045,,,,,asphalt,46,,,2195,FAA,4/22
36897260,34.4265322,-103.0783213,,,,,asphalt,30,,,1736,FAA,12/30
36897262,28.7027116,-105.9657859,,,,,asphalt,,18R/36L,,,Yahoo aerial photos,
36897434,46.2839957,-96.1541384,,,,,paved,,13/31,,,Yahoo aerial photos,
36897435,46.2850684,-96.1610575,,,,,paved,,17/35,,,Yahoo aerial photos,
36897436,40.845294,-96.7617948,,,,,asphalt,61,,,3932,Yahoo aerial photos,18/36
36897437,40.857581,-96.7607128,,,,,asphalt,46,,,2636,Yahoo aerial photos,14/32
36897438,40.8534455,-96.7508114,,,,,asphalt,30,,,1768,Yahoo aerial photos,17/35
36897501,16.2138012,-95.2012699,,,,,,,,,,landsat,
36897625,33.6365667,-95.4543081,,,,,paved,,17/35,,,Yahoo aerial photos,
36897626,33.6353335,-95.4484455,,,,,paved,,3/21,,,Yahoo aerial photos,
36897627,33.6379394,-95.4484881,,,,,paved,,14/32,,,Yahoo aerial photos,
36897628,33.1598147,-95.621145,,,,,paved,,18/36,,,Yahoo aerial photos,
36897648,44.6250938,-86.2007514,,,,,paved,23,15/33,,1234,Yahoo aerial photos,
36897649,44.3613557,-84.666353,,,,,paved,23,9/27,,1219,Yahoo aerial photos,9/27
36900380,47.6926894,-0.0018152,,,,,grass,,,,,,08-26
36912673,-29.7136504,-53.6883261,,,,,asphalt,30,,,1400,,02/20
36925073,44.9970658,-84.1269423,,,,,grass,,13/31,,,Yahoo aerial photos,
36925074,44.9965793,-84.1271752,,,,,paved,,5/23,,,Yahoo aerial photos,
36925075,45.0107627,-84.702151,,,,,paved,23,18/36,,1280,Yahoo aerial photos,
36925076,45.0144929,-84.7042937,,,,,paved,46,9/27,,2005,Yahoo aerial photos,
36925077,44.926646,-89.6309067,,,,,paved,30,,,1585,Yahoo aerial photos,13/31
36925078,44.9257784,-89.6204374,,,,,paved,30,,,927,Yahoo aerial photos,5/23
36925144,25.6999414,-79.2665846,,,,,asphalt,30,,,1643,,10/28
36925145,25.053953,-78.0490779,,,,,asphalt,30,,,1525,Yahoo aerial photos,12/30
36925729,37.564834,-82.5603271,,,,,paved,,2/20 (CLOSED),,,,
36925730,37.5607223,-82.5700576,,,,,paved,,9/27,,,,
36925731,37.7820697,-81.124037,,,,,asphalt,30,,,1524,Yahoo aerial photos,10/28
36925732,37.7913241,-81.1242398,,,,,asphalt,46,,,2057,Yahoo aerial photos,01/19
36925733,37.8498429,-83.8457903,,,,,paved,,6/24,,,Yahoo aerial photos,
36925847,41.8850202,-91.7072176,,,,,paved,46,,,1890,,13/31
36925848,41.8844907,-91.715357,,,,,concrete,45.72,,,2621,,9/27
36925946,42.7404842,-93.7590804,,,,,concrete,18,,,1053,Yahoo aerial photos,14/32
36925947,42.4009575,-90.7120391,,,,,paved,,,,1928,"Bing, Wikipedia",18/36
36925948,42.4030549,-90.707049,,,,,paved,,,,1982,Bing,13/31
36925949,42.5514251,-94.1947547,,,,,paved,,,,1996,"Bing, Wikipedia",6/24
36925950,42.5516187,-94.1894372,,,,,paved,,,,1616,"Bing, Wikipedia",12/30
36926022,-27.3462393,153.4258966,,,,,,,,,,local_knowledge,
36926255,44.6280499,-93.2286019,,960,,,paved,23,12/30,,1249,,12-30
36926257,44.4508743,-95.8188979,,,,,paved,,2 / 20,,,Yahoo aerial photos,
36926258,44.4522006,-95.8274969,,,,,paved,,12 / 30,,,Yahoo aerial photos,
36926645,46.3999413,-94.1359674,,372.77,,,paved,45.72,5/23,,1984.86,Yahoo aerial photos,5/23
36926649,45.7313862,-91.9206425,,,,,paved,,,,,Yahoo aerial photos,
36938886,62.2566606,10.6684143,,,,,grass,30,,,940,,05/23
36952077,-14.8159058,-39.0331853,,,,,asphalt,45,,,1577,,11/29
36952493,41.4016198,-81.8637145,,,,,concrete:plates,,,,,,24L-6R
36952494,41.4165534,-81.843296,,,,,concrete,,,,,,10/28
36952495,41.4074554,-81.8615047,,,,,concrete,,,,,Bing,6L/24R
36953002,46.5275061,-90.1314486,,,,,paved,,9/27,,,Yahoo aerial photos,
36953003,46.5472237,-90.9210027,,,,,asphalt,30.48,,,1584.05,,02/20
36953004,46.5504847,-90.9160002,,,,,asphalt,22.86,,,1066.19,,13/31
36953005,46.9901555,-94.2038996,,,,,paved,,13/31,,,Yahoo aerial photos,
36961109,-34.4244057,147.5137692,,,,,paved,30,,,1468,,18/36
36966907,61.6896661,23.0740742,,,,,asphalt,18,,,950,http://www.lentopaikat.net/efhm.shtml,07/25
36982451,47.385487,-92.8376688,,412.70,,,paved,45.72,,,2059.84,,13/31
36982452,47.3890258,-92.8419617,,412.09,,,paved,22.86,,,937.26,,4/22
36982453,47.2070411,-93.5103394,,,,,paved,22.86,,,1036.32,,16/34
36982903,48.5655749,-93.402022,,360.88,,,paved,45.72,,,2255.52,Yahoo aerial photos,13/31
36982904,48.5656584,-93.4025719,,356.62,,,paved,22.86,,,914.10,Yahoo aerial photos,4/22
36982905,9.8561655,-85.3710218,,,,,asphalt,,,,1030,landsat,03/21
36988931,13.0769645,77.5986615,,,,,asphalt,,,,,,08/26
37005063,9.9764279,-85.6529666,,,,,asphalt,18,,,1000,landsat,04/22
37005064,10.3158243,-85.8123031,,,,,asphalt,,,,800,landsat,07/25
37009832,33.9758406,-86.0859784,,,,,asphalt,30,,,1435,FAA,18/36
37009833,33.9703692,-86.0913538,,,,,asphalt,46,,,273,FAA,6/24
37017783,34.1230683,-84.8487214,,,,,paved,,1/19,,,,
37018720,35.9223426,-84.6897925,,,,,asphalt,30,4/22,,1524,Yahoo aerial photos,
37018723,36.0082055,-86.5204724,,,,,paved,30.48,,,1690.42,Yahoo aerial photos,1/19
37018725,36.0094922,-86.5198171,,,,,paved,45.72,,,2453.03,Yahoo aerial photos,14/32
37018726,35.3823241,-86.2435563,,,,,asphalt,100',,,5205',Yahoo aerial photos,18/36
37018727,35.3814093,-86.2486239,,,,,asphalt,100',,,5510',Yahoo aerial photos,06/24
37020121,37.7379594,-87.1671893,,,,,paved,45.72,,,2438.4,Bing,18/36
37020122,37.7402934,-87.1661817,,,,,paved,30.48,,,1524,Bing,6/24
37020124,37.5814341,-84.7739385,,,,,paved,,,,,landsat,
37020211,40.6654574,-89.6992408,,,,,paved,46,,,3079.7,"FAA Airport Diagram 15064, PIA, 2015-08-20 to 2015-09-17",13/31
37020213,40.2010227,-87.5943503,,,,,asphalt,,,,1830,Bing,03/21
37020214,40.1977721,-87.5972209,,,,,asphalt,,,,1219,Bing,16/34
37020243,42.3058204,-85.2534779,,,,,paved,45.72,,,3049.2,landsat,5L/23R
